,item_id,recommend,user_id,sentiment_analysis,date
57646,20570,True,76561198101480347,1,"February 25, 2014"
57647,408330,True,76561198101480347,1,
57648,206190,False,76561198101480347,0,"May 8, 2014"
57649,4570,True,76561198101480347,0,"May 20, 2014"
57650,272350,True,t1e57o,2,"July 11, 2014"
57651,218620,True,t1e57o,1,
57652,570,True,t1e57o,2,"July 10, 2014"
57653,730,True,t1e57o,1,"October 7, 2015"
57654,440,True,t1e57o,1,"July 16, 2014"
57655,264360,True,t1e57o,1,"July 10, 2014"
57656,10,True,t1e57o,1,"October 6, 2013"
57657,203140,True,Hosea1811,1,"October 8, 2015"
57658,271590,True,Hosea1811,2,"June 27, 2015"
57659,209160,True,Hosea1811,1,"May 5, 2015"
57660,202170,True,76561198101528124,1,"July 13, 2014"
57661,440,True,76561198101530172,2,"April 3, 2014"
57662,242720,True,76561198101561408,1,"June 2, 2014"
57663,304930,True,76561198101561408,2,"July 25, 2014"
57664,200210,True,76561198101572628,1,"November 22, 2014"
57665,242760,True,76561198101581044,1,
57666,440,True,76561198101581044,1,"August 14, 2014"
57667,239220,False,76561198101634865,1,"March 7, 2014"
57668,250600,True,76561198101634865,2,"February 17, 2014"
57669,550,True,76561198101634865,1,"December 28, 2013"
57670,440,True,76561198101634865,1,"December 25, 2013"
57671,550,True,HFinishedA,2,"July 24, 2014"
57672,440,True,76561198101694792,1,"January 22, 2015"
57673,4000,True,76561198101760793,1,"April 8, 2014"
57674,12200,True,SicilianSorcerer,1,"August 29, 2014"
57675,203160,True,SicilianSorcerer,1,"July 23, 2015"
57676,570,True,76561198101779888,2,"December 24, 2013"
57677,1250,True,76561198101800731,2,"October 17, 2014"
57678,206420,True,76561198101800731,2,"January 18, 2014"
57679,440,True,dipsology,2,
57680,496920,True,dipsology,1,
57681,17410,True,76561198101806017,1,"January 5, 2014"
57682,440,True,fiveTF2,1,"November 27, 2013"
57683,730,True,76561198101854307,1,"January 19, 2015"
57684,24200,True,76561198101889026,1,"December 24, 2013"
57685,225833,True,76561198101896913,2,"October 4, 2014"
57686,8870,True,76561198101896913,2,"April 16, 2014"
57687,208090,True,76561198101913613,2,"February 13, 2014"
57688,10500,True,76561198101913613,2,"December 7, 2013"
57689,31280,False,76561198101924684,1,"December 22, 2015"
57690,346900,True,TheDiegoLagos,1,"June 30, 2015"
57691,304930,False,TheDiegoLagos,1,"July 3, 2015"
57692,440,True,TheDiegoLagos,1,"June 27, 2014"
57693,49520,True,Yoajdbdh,2,"September 13, 2014"
57694,212480,True,Yoajdbdh,1,"December 6, 2013"
57695,550,True,76561198101957454,1,"December 30, 2013"
57696,440,True,BlizzardSpirits,2,"October 17, 2014"
57697,550,True,BlizzardSpirits,1,"October 17, 2014"
57698,221100,True,76561198101994484,2,"August 1, 2014"
57699,4000,True,76561198101994484,2,"October 30, 2014"
57700,72850,True,76561198101994484,2,"August 10, 2014"
57701,239140,True,76561198101994484,1,
57702,104900,True,76561198101994484,2,"August 30, 2014"
57703,252490,True,76561198101994484,1,"July 7, 2014"
57704,440,True,2092000666,1,"March 4, 2015"
57705,31280,True,2092000666,1,"February 28, 2015"
57706,34900,True,2092000666,0,"February 1, 2015"
57707,31280,False,joshtopolous,0,"March 12, 2014"
57708,620,True,joshtopolous,1,"May 30, 2015"
57709,32370,True,sadguy64,2,"June 26, 2015"
57710,730,True,victorphan2002,1,
57711,208090,True,76561198102066467,2,"May 10, 2014"
57712,209160,True,lukethadrummer,1,"June 29, 2014"
57713,63380,True,lukethadrummer,1,"June 29, 2014"
57714,242920,True,lukethadrummer,2,"June 29, 2014"
57715,12210,True,lukethadrummer,1,"June 29, 2014"
57716,550,True,lukethadrummer,2,"March 22, 2014"
57717,104900,True,lukethadrummer,1,"February 25, 2014"
57718,4000,True,lukethadrummer,1,"January 16, 2014"
57719,440,True,lukethadrummer,2,"December 27, 2013"
57720,304930,True,ghost-spider2,1,"July 18, 2014"
57721,440,True,vitusdias,1,"December 2, 2013"
57722,242680,True,vitusdias,2,"July 19, 2015"
57723,383230,True,vitusdias,2,"July 11, 2015"
57724,440,True,zy0705,1,"August 11, 2015"
57725,550,True,76561198102241733,1,"December 31, 2014"
57726,4000,True,76561198102241733,2,"March 19, 2014"
57727,440,True,76561198102241733,2,"March 19, 2014"
57728,31280,True,76561198102241733,1,"March 12, 2014"
57729,440,True,Hi-si,1,"February 13, 2014"
57730,440,True,76561198102260813,0,"February 8, 2014"
57731,226980,False,76561198102282651,1,
57732,8930,True,76561198102282651,1,
57733,440,True,76561198102282651,1,
57734,208090,True,76561198102341743,2,"February 7, 2014"
57735,113200,True,oggylous,0,"July 16, 2014"
57736,440,True,76561198102348131,2,"February 16, 2015"
57737,4000,True,shequiladaddy,1,"November 5, 2014"
57738,730,True,shequiladaddy,1,"November 5, 2014"
57739,550,True,Youeasybra,1,"December 29, 2013"
57740,440,True,Youeasybra,2,"December 29, 2013"
57741,51100,True,Youeasybra,1,
57742,200210,True,Youeasybra,1,"April 15, 2014"
57743,440,True,76561198102434744,1,"March 24, 2014"
57744,440,True,BaconLulz,1,"October 25, 2015"
57745,730,True,BaconLulz,1,
57746,203160,True,BaconLulz,1,"November 27, 2015"
57747,219150,True,BaconLulz,2,"November 7, 2015"
57748,206210,True,76561198102469448,1,"April 22, 2014"
57749,4000,True,76561198102469448,1,"May 28, 2014"
57750,301520,True,76561198102514027,2,"December 13, 2014"
57751,250420,True,76561198102514027,2,"July 1, 2014"
57752,440,True,metierband,1,"November 28, 2013"
57753,570,True,76561198102687781,0,"December 13, 2014"
57754,440,True,FlufflyMixer,1,"June 23, 2014"
57755,243870,True,kakabezerra,1,"April 27, 2014"
57756,219740,True,76561198102818877,2,"June 14, 2015"
57757,200210,True,76561198102818877,0,"January 7, 2014"
57758,311210,True,Axys79,1,"November 8, 2015"
57759,224260,True,Axys79,2,"August 7, 2015"
57760,440,True,Axys79,2,"August 29, 2014"
57761,12120,True,PulpCraft,1,"July 2, 2015"
57762,261570,True,PulpCraft,1,"June 22, 2015"
57763,378660,True,PulpCraft,1,
57764,417860,True,PulpCraft,1,
57765,369580,True,PulpCraft,1,"July 4, 2015"
57766,440,True,aloypanghensem,2,"December 20, 2013"
57767,224260,False,76561198103020723,0,"March 13, 2014"
57768,385770,True,76561198103105807,1,
57769,8930,True,SuperRowando,1,
57770,730,True,SuperRowando,0,
57771,270170,False,SuperRowando,0,
57772,440,True,76561198103124541,2,"May 13, 2014"
57773,730,True,76561198103210517,2,"October 31, 2015"
57774,17080,True,76561198103211891,1,"December 28, 2013"
57775,304930,True,riyad602,1,"February 6, 2015"
57776,440,True,wadeskeetz,1,"February 21, 2014"
57777,266210,True,wadeskeetz,2,"September 30, 2014"
57778,70300,True,wadeskeetz,1,"March 2, 2014"
57779,224760,True,wadeskeetz,1,"September 30, 2014"
57780,570,True,76561198103227480,2,"November 2, 2014"
57781,4000,True,76561198103228488,2,"December 14, 2013"
57782,51100,True,rtsth,2,"February 28, 2014"
57783,113400,True,R0D0LF0,1,"January 27, 2014"
57784,440,True,R0D0LF0,1,"December 31, 2013"
57785,208650,False,whitelight6,1,"November 6, 2015"
57786,17410,True,whitelight6,1,"January 27, 2014"
57787,113400,True,whitelight6,2,"December 19, 2013"
57788,4000,True,whitelight6,1,
57789,440,True,76561198103342524,1,"August 12, 2014"
57790,232090,True,76561198103361900,2,"April 24, 2015"
57791,219640,True,76561198103361900,1,"October 31, 2014"
57792,203160,True,76561198103361900,1,"December 23, 2013"
57793,307780,True,76561198103361900,1,"April 24, 2015"
57794,105600,True,76561198103370110,1,"September 25, 2015"
57795,248570,False,76561198103370110,0,"December 21, 2014"
57796,218060,True,76561198103370110,1,"January 5, 2014"
57797,238460,True,76561198103380461,1,"December 2, 2014"
57798,4000,True,76561198103380461,1,"October 4, 2014"
57799,104900,True,76561198103380461,1,"March 12, 2014"
57800,245550,True,76561198103382674,2,"July 11, 2014"
57801,440,True,76561198103382674,1,"June 17, 2014"
57802,219640,True,DragonWinds,1,"January 8, 2015"
57803,206420,True,dalek_supreme,1,"January 25, 2014"
57804,319630,True,76561198103482540,1,
57805,570,True,76561198103497161,1,"August 8, 2015"
57806,440,True,76561198103497161,1,
57807,242760,True,FuzzSlam,1,"June 1, 2014"
57808,262410,True,FuzzSlam,1,"May 28, 2014"
57809,238280,True,FuzzSlam,1,"March 31, 2014"
57810,248820,True,FuzzSlam,1,"March 31, 2014"
57811,49520,True,76561198103541432,2,"July 26, 2014"
57812,417860,True,legitruski69,0,"November 23, 2015"
57813,440,True,legitruski69,1,"June 8, 2014"
57814,730,True,legitruski69,1,"July 3, 2014"
57815,381120,True,76561198103570968,1,"November 8, 2015"
57816,304930,True,adamdacheeseburger139146,0,"August 28, 2015"
57817,550,True,76561198103681937,2,"January 18, 2014"
57818,440,True,76561198103681937,1,"November 27, 2013"
57819,440,True,iamnotza,1,"December 23, 2013"
57820,211500,True,MrInward,1,"October 10, 2014"
57821,440,False,MrInward,0,"September 30, 2014"
57822,4000,True,MrInward,2,"September 30, 2014"
57823,203160,True,xMoBBzY,2,"August 4, 2014"
57824,730,True,76561198103845573,2,"May 18, 2015"
57825,207610,True,76561198103845573,2,"July 30, 2015"
57826,8870,True,76561198103861118,1,"April 2, 2014"
57827,224260,True,goldenweaponguyz,2,"January 21, 2014"
57828,570,True,76561198103931743,1,"September 25, 2014"
57829,250900,True,cocaso20,1,"November 27, 2014"
57830,226980,True,cocaso20,1,"October 12, 2014"
57831,242720,True,76561198104043703,1,"February 19, 2014"
57832,42960,True,kjw1021,1,"March 25, 2014"
57833,239030,True,kjw1021,2,"February 16, 2014"
57834,236850,True,kjw1021,0,"February 5, 2014"
57835,268750,True,76561198104204975,1,"April 29, 2014"
57836,4000,True,Bullgull,1,"November 20, 2015"
57837,209160,False,o2thage,0,"December 17, 2013"
57838,570,True,76561198104248286,2,"June 21, 2014"
57839,319630,True,76561198104252420,1,"July 5, 2015"
57840,570,False,76561198104252420,1,"October 3, 2015"
57841,72850,True,76561198104253058,1,"October 29, 2015"
57842,51100,False,76561198104273323,0,"May 29, 2015"
57843,242760,True,76561198104316360,2,"June 1, 2014"
57844,213670,True,76561198104316360,1,"March 5, 2014"
57845,209060,True,76561198104316360,2,"December 1, 2014"
57846,11280,True,76561198104316360,2,"March 12, 2014"
57847,730,True,76561198104379099,1,"April 16, 2014"
57848,4000,True,76561198104379099,1,"December 5, 2013"
57849,230410,True,76561198104379099,2,"February 16, 2014"
57850,4000,True,76561198104385509,1,"February 17, 2014"
57851,313500,True,76561198104387311,1,"June 20, 2015"
57852,218230,True,76561198104387311,1,"October 2, 2014"
57853,550,True,76561198104387311,2,"September 20, 2014"
57854,304930,True,76561198104387311,1,"August 26, 2014"
57855,200210,False,76561198104388002,0,"October 9, 2015"
57856,105600,True,76561198104410707,2,"January 1, 2014"
57857,8930,True,76561198104410707,1,"January 4, 2014"
57858,244590,True,76561198104555370,2,"May 2, 2014"
57859,105600,True,76561198104555370,2,"March 7, 2014"
57860,250420,False,76561198104555370,1,"January 22, 2014"
57861,4000,True,76561198104575054,1,"March 13, 2014"
57862,570,True,76561198104690534,1,"June 4, 2014"
57863,730,True,bigluan,0,"June 24, 2015"
57864,304930,True,76561198104835967,1,"July 19, 2014"
57865,570,True,76561198104835967,1,"March 6, 2014"
57866,4000,True,76561198104986767,2,"March 13, 2014"
57867,440,True,76561198105002213,2,"December 25, 2013"
57868,306460,True,76561198105027578,2,"December 24, 2015"
57869,301520,False,76561198105027578,0,"September 26, 2015"
57870,99900,True,76561198105027578,2,"May 14, 2015"
57871,570,True,cindyanne,1,"April 14, 2015"
57872,440,True,76561198105105482,2,"April 22, 2014"
57873,224260,True,76561198105111413,1,"April 25, 2014"
57874,305260,True,76561198105130240,2,"August 20, 2014"
57875,1840,True,76561198105130240,1,"July 23, 2014"
57876,440,True,76561198105233656,1,"January 27, 2014"
57877,730,True,Breakercsyoyo,1,"September 8, 2014"
57878,440,True,76561198105480035,1,"December 3, 2013"
57879,104900,True,76561198105566019,1,"October 2, 2015"
57880,206420,True,76561198105566019,1,"September 18, 2015"
57881,113420,True,76561198105569576,2,"December 13, 2013"
57882,252490,True,76561198105584051,1,"June 18, 2015"
57883,730,True,76561198105584051,1,"October 7, 2014"
57884,570,True,76561198105584051,1,"July 19, 2015"
57885,440,True,76561198105634729,1,"March 20, 2015"
57886,51100,True,76561198105634729,1,"November 19, 2014"
57887,1250,True,76561198105634729,1,"November 2, 2013"
57888,440,True,76561198105635842,1,"February 12, 2014"
57889,99900,True,frghergtdegftr,1,"December 2, 2013"
57890,291480,True,frghergtdegftr,1,"July 2, 2014"
57891,1250,True,frghergtdegftr,1,"December 11, 2013"
57892,370100,False,76561198105740340,1,"October 30, 2015"
57893,380600,True,76561198105740340,1,"August 19, 2015"
57894,227940,True,SamThaiday,1,"August 9, 2014"
57895,332070,False,Spirit02,1,"December 14, 2014"
57896,252490,True,uterus_executerus,1,"February 21, 2015"
57897,224540,True,uterus_executerus,1,"October 29, 2014"
57898,730,True,gme13,1,"February 7, 2015"
57899,51100,False,heathhhhhhhhhhh,1,"April 1, 2015"
57900,259080,True,heathhhhhhhhhhh,2,"February 7, 2014"
57901,440,True,76561198105908486,2,"September 18, 2014"
57902,98200,False,B3AUZ1B00,0,"April 20, 2014"
57903,206190,True,darrylkerrigan,2,"October 28, 2014"
57904,4000,True,76561198106003419,1,"December 4, 2013"
57905,225260,True,76561198106068855,1,"December 12, 2014"
57906,440,True,76561198106072994,2,"July 3, 2014"
57907,440,True,76561198106082782,0,"October 27, 2013"
57908,233270,True,76561198106102416,0,"March 14, 2014"
57909,218620,True,stasly,1,"October 1, 2014"
57910,323500,False,stasly,0,"October 6, 2014"
57911,47920,True,stasly,1,"March 3, 2014"
57912,4000,True,stasly,2,"December 8, 2013"
57913,440,True,76561198106169782,2,"November 4, 2015"
57914,322330,True,76561198106176122,1,"July 20, 2015"
57915,72850,True,76561198106204590,1,"April 6, 2014"
57916,730,True,76561198106224673,2,"May 10, 2014"
57917,440,True,76561198106224673,1,"December 28, 2013"
57918,440,True,76561198106233971,2,"March 25, 2015"
57919,49520,True,76561198106233971,1,"July 1, 2014"
57920,204360,True,76561198106233971,2,"June 19, 2014"
57921,4000,True,76561198106233971,2,"June 19, 2014"
57922,620,True,76561198106233971,2,"June 19, 2014"
57923,230410,True,lomardriver,2,"January 30, 2014"
57924,211820,True,lomardriver,2,"April 1, 2014"
57925,242760,True,lomardriver,2,"November 12, 2014"
57926,570,True,lomardriver,1,"June 22, 2014"
57927,440,True,lomardriver,2,"April 17, 2014"
57928,265930,True,djorpheusmusic,1,"September 18, 2014"
57929,113020,True,djorpheusmusic,1,"July 14, 2014"
57930,207610,True,Stalkmemuch,1,"December 8, 2013"
57931,10180,True,Thorinnnnnnnnnn,2,"September 3, 2014"
57932,550,True,Thorinnnnnnnnnn,0,"May 21, 2014"
57933,278080,True,76561198106397262,1,"November 20, 2014"
57934,440,True,76561198106397262,1,"March 2, 2014"
57935,25000,True,Mekristan,0,"April 6, 2014"
57936,113400,True,76561198106493462,1,"January 30, 2014"
57937,224260,True,76561198106493462,1,"January 30, 2014"
57938,218470,True,76561198106493462,1,"January 30, 2014"
57939,99900,True,76561198106518490,2,"May 12, 2014"
57940,3730,True,76561198106568060,1,"July 24, 2015"
57941,10680,True,76561198106568060,2,"February 27, 2015"
57942,267550,False,76561198106568060,1,
57943,4920,True,76561198106568060,0,"December 13, 2013"
57944,221640,True,76561198106568060,1,"September 11, 2015"
57945,220240,True,76561198106568060,1,"September 11, 2015"
57946,99810,True,76561198106568060,1,"April 27, 2015"
57947,49540,False,76561198106568060,1,"November 8, 2014"
57948,730,True,MutantSloth,1,"January 20, 2014"
57949,4000,True,MutantSloth,1,"January 21, 2014"
57950,214560,True,MutantSloth,2,"February 3, 2014"
57951,242590,True,76561198106612756,2,"October 4, 2014"
57952,570,True,76561198106612756,1,"August 14, 2014"
57953,236390,True,76561198106618351,0,
57954,397340,True,76561198106618351,1,
57955,224260,True,76561198106618351,1,
57956,440,True,76561198106618351,1,
57957,424280,True,76561198106618351,1,
57958,304930,True,76561198106618351,2,
57959,212680,True,76561198106618351,1,"December 30, 2015"
57960,209870,False,76561198106618351,1,"December 30, 2015"
57961,253710,False,76561198106618351,1,"December 30, 2015"
57962,440,True,76561198106626996,2,"November 14, 2013"
57963,240,True,76561198106626996,2,"February 25, 2015"
57964,730,True,76561198106631285,1,"June 4, 2014"
57965,440,True,76561198106652718,1,"October 19, 2015"
57966,222880,True,pheeeeliks,2,"November 27, 2014"
57967,395520,False,pheeeeliks,1,
57968,269050,True,pheeeeliks,1,"August 30, 2014"
57969,440,True,76561198106745188,1,"February 11, 2014"
57970,440,True,rootsareya2,2,"June 26, 2014"
57971,72850,True,76561198106766833,2,"December 21, 2014"
57972,230410,True,76561198106773483,1,"November 27, 2013"
57973,440,True,76561198106844945,1,"August 26, 2014"
57974,105600,True,jaiallman13,2,"December 2, 2013"
57975,440,True,TheMarioZeldaGuy,1,"December 10, 2013"
57976,220260,True,76561198106876307,1,"November 26, 2013"
57977,304930,True,76561198106878606,1,"August 4, 2014"
57978,440,True,76561198106883074,2,"February 7, 2014"
57979,252490,True,NecroticFlix,2,"October 18, 2014"
57980,440,True,76561198106912091,2,"January 9, 2014"
57981,105600,True,OttomansRinSpace,2,"July 8, 2015"
57982,222900,True,OttomansRinSpace,1,"May 10, 2015"
57983,104900,True,OttomansRinSpace,2,"May 28, 2015"
57984,250580,True,OttomansRinSpace,2,"May 17, 2015"
57985,301520,True,OttomansRinSpace,1,"April 11, 2015"
57986,2590,True,OttomansRinSpace,1,"July 11, 2015"
57987,440,True,OttomansRinSpace,1,"June 21, 2015"
57988,440,True,76561198106964437,1,"December 17, 2013"
57989,253030,True,agentphil,1,"June 26, 2014"
57990,730,True,76561198106982330,1,"July 15, 2014"
57991,10180,True,76561198106982330,1,"February 14, 2015"
57992,227940,True,76561198106982330,1,"February 3, 2015"
57993,570,True,76561198106982330,1,"August 29, 2014"
57994,24860,True,76561198106982330,1,"August 21, 2014"
57995,240,True,76561198106982330,1,"May 11, 2014"
57996,322170,True,supercheesetoaster,1,"July 17, 2015"
57997,70,True,supercheesetoaster,1,"July 7, 2015"
57998,4000,True,supercheesetoaster,1,"December 8, 2013"
57999,440,True,supercheesetoaster,1,"December 22, 2014"
58000,310370,True,supercheesetoaster,0,
58001,206420,True,76561198107009450,1,"January 22, 2014"
58002,440,True,76561198107034938,1,"March 14, 2014"
58003,51100,True,76561198107078809,1,"December 25, 2013"
58004,440,True,0854029092,1,"December 4, 2013"
58005,200210,True,76561198107092168,1,"April 8, 2014"
58006,440,True,76561198107119704,2,"May 9, 2014"
58007,47410,True,76561198107121855,1,"November 12, 2013"
58008,8190,True,76561198107123149,2,"February 25, 2014"
58009,440,True,76561198107127283,2,"December 19, 2013"
58010,346110,True,76561198107127283,1,
58011,339910,True,76561198107177722,1,
58012,206420,True,76561198107177722,1,"July 9, 2015"
58013,237110,True,76561198107177722,1,"June 26, 2015"
58014,248570,True,76561198107177722,2,"March 29, 2015"
58015,204360,True,76561198107177722,1,"December 4, 2014"
58016,440,True,76561198107222103,1,"March 17, 2014"
58017,10,True,76561198107235245,1,"November 26, 2013"
58018,730,True,thisishung,1,
58019,225420,True,76561198107283457,0,
58020,4000,True,76561198107295649,2,"April 2, 2014"
58021,550,True,cavedigger11,1,"March 14, 2014"
58022,440,True,76561198107369211,1,"January 14, 2014"
58023,107410,True,vacbanonrecord24,1,"January 26, 2014"
58024,730,True,vacbanonrecord24,0,"September 17, 2013"
58025,440,True,uata_faqui_12469,1,"February 17, 2015"
58026,730,True,uata_faqui_12469,1,"July 12, 2014"
58027,630,True,76561198107562423,1,"December 26, 2013"
58028,570,True,76561198107567492,1,"September 18, 2015"
58029,211420,True,76561198107606347,1,"October 20, 2015"
58030,730,False,76561198107606347,1,"October 20, 2015"
58031,330830,True,76561198107606347,1,"November 2, 2015"
58032,620,True,76561198107703934,2,"March 20, 2014"
58033,440,True,76561198107703934,2,"July 2, 2014"
58034,295270,True,76561198107703934,2,"January 9, 2015"
58035,312990,True,76561198107703934,2,"November 8, 2014"
58036,249870,True,76561198107703934,1,"July 2, 2014"
58037,213330,True,76561198107703934,1,"April 17, 2014"
58038,209000,True,EliteStealth101,1,"February 23, 2015"
58039,32800,False,EliteStealth101,1,"March 13, 2015"
58040,265210,True,EliteStealth101,1,"March 13, 2015"
58041,35720,True,gogo13711,1,"September 21, 2014"
58042,389430,False,gogo13711,2,
58043,440,True,14372193,1,"January 23, 2014"
58044,203290,True,14372193,2,"January 11, 2014"
58045,230290,True,76561198107730535,1,"September 9, 2015"
58046,219740,True,76561198107730535,2,"July 13, 2014"
58047,286100,True,76561198107730535,1,"July 8, 2014"
58048,209160,False,76561198107730535,0,"July 8, 2014"
58049,4000,True,76561198107730535,1,"July 8, 2014"
58050,440,True,76561198107730535,2,"July 8, 2014"
58051,31280,True,cowmacow3,2,"July 18, 2014"
58052,48700,True,chikana,1,"January 19, 2014"
58053,440,True,chikana,1,"March 29, 2014"
58054,6060,True,chikana,1,"January 12, 2014"
58055,35450,True,chikana,1,
58056,440,True,76561198107915140,2,"December 26, 2013"
58057,4000,True,76561198107922675,1,
58058,223710,True,76561198107922675,1,"December 31, 2015"
58059,440,True,76561198107922675,2,"December 28, 2015"
58060,224260,True,76561198107959954,1,"December 13, 2013"
58061,440,True,76561198107979594,2,"May 4, 2014"
58062,388090,True,76561198108066077,1,"July 24, 2015"
58063,313120,True,76561198108066077,2,"May 15, 2015"
58064,354140,True,76561198108066077,1,"April 3, 2015"
58065,440,True,76561198108066077,1,"March 27, 2015"
58066,72850,False,76561198108069084,1,"April 25, 2015"
58067,113200,True,76561198108069084,1,"December 19, 2013"
58068,250600,True,meatiebuns,1,"August 10, 2014"
58069,286100,True,meatiebuns,1,"November 15, 2014"
58070,730,True,fazepinguisbestpingu,1,
58071,299360,True,fazepinguisbestpingu,2,"April 8, 2015"
58072,218230,True,76561198108193259,2,"January 20, 2014"
58073,4000,True,76561198108193259,0,"November 7, 2015"
58074,208090,True,76561198108193259,2,"March 18, 2014"
58075,206420,True,76561198108193259,2,"January 20, 2014"
58076,550,True,JhayellTrol,1,"April 22, 2014"
58077,4000,True,JhayellTrol,1,"June 12, 2014"
58078,99900,True,JhayellTrol,1,"July 12, 2014"
58079,208090,True,JhayellTrol,1,"February 15, 2014"
58080,570,True,SadronsProtractedFrisson,1,"June 28, 2014"
58081,440,True,Clyde107,1,"November 29, 2013"
58082,113200,True,rustyburger1,2,"August 7, 2014"
58083,252950,True,76561198108557897,2,
58084,200710,True,Calligraphist,1,"June 20, 2014"
58085,304930,True,koontankk123456789,1,"August 13, 2014"
58086,550,True,koontankk123456789,1,"May 10, 2014"
58087,440,True,koontankk123456789,1,"March 23, 2014"
58088,22320,True,76561198108800267,2,"February 21, 2014"
58089,4000,True,76561198108801360,1,"January 23, 2014"
58090,730,True,Stardell,2,"February 21, 2014"
58091,349700,False,Stardell,1,"October 27, 2015"
58092,317360,True,Stardell,1,"October 30, 2014"
58093,304930,True,Stardell,2,"December 29, 2015"
58094,265210,True,Stardell,0,"August 1, 2014"
58095,219640,True,Stardell,1,"May 21, 2014"
58096,377160,True,76561198109015633,1,
58097,61730,True,76561198109102495,1,"June 25, 2014"
58098,730,True,_DiDz_,1,"May 26, 2015"
58099,4000,True,_DiDz_,1,"January 21, 2015"
58100,275850,False,BOYKOOPS,0,
58101,247730,True,BOYKOOPS,1,"December 9, 2015"
58102,391540,True,BOYKOOPS,0,
58103,72850,True,BOYKOOPS,0,"September 19, 2014"
58104,440,True,81334062,0,"December 4, 2013"
58105,440,True,awsomematt3ishi,2,"May 3, 2014"
58106,248570,True,awsomematt3ishi,2,"June 13, 2014"
58107,4000,True,GuyInTheGutter,1,"December 29, 2013"
58108,440,True,kushikushigani,2,"July 19, 2014"
58109,222880,True,76561198109814181,0,"January 31, 2015"
58110,248570,True,76561198109814181,0,"May 26, 2014"
58111,440,True,76561198109814181,1,"May 24, 2014"
58112,208090,True,76561198109814181,2,"March 6, 2014"
58113,242760,True,76561198109850090,1,"June 1, 2014"
58114,295110,True,BADBOYBENNY100,2,"March 19, 2015"
58115,333930,True,BADBOYBENNY100,1,"June 26, 2015"
58116,4000,True,BADBOYBENNY100,1,"February 28, 2014"
58117,440,True,76561198109933793,1,"November 1, 2014"
58118,440,True,76561198110067989,1,"January 4, 2014"
58119,301520,True,imafishy2,2,"September 11, 2014"
58120,221100,True,reminator1234,1,"January 25, 2015"
58121,218620,True,76561198110388435,0,"March 16, 2015"
58122,440,False,76561198110388435,0,"June 22, 2015"
58123,346120,True,76561198110388435,1,"November 11, 2015"
58124,302830,True,76561198110388435,2,"September 19, 2015"
58125,99900,True,76561198110388435,0,"August 20, 2015"
58126,304930,False,76561198110388435,1,"August 18, 2015"
58127,440,True,TrapBay,1,"February 8, 2014"
58128,105600,True,TrapBay,1,"January 10, 2015"
58129,219740,True,TrapBay,2,"June 30, 2014"
58130,228180,True,TrapBay,1,
58131,211820,True,TrapBay,2,"January 30, 2015"
58132,233720,True,TrapBay,1,"November 22, 2014"
58133,570,True,TrapBay,2,"November 11, 2014"
58134,218680,True,TrapBay,1,"September 20, 2014"
58135,730,True,76561198110641987,2,"October 26, 2015"
58136,105600,True,76561198110711874,1,"March 26, 2014"
58137,730,True,76561198110711874,1,"April 15, 2015"
58138,427520,True,76561198110727918,2,
58139,236390,True,76561198110727918,1,"May 9, 2014"
58140,293760,True,76561198110727918,2,"March 16, 2015"
58141,263280,True,76561198110727918,2,"July 21, 2014"
58142,49520,True,76561198110846518,1,"July 10, 2014"
58143,570,True,PenguinSRPrince,2,"July 22, 2015"
58144,440,True,YellowKiiro,1,"January 15, 2014"
58145,304930,True,keepit1hunid,1,"July 13, 2014"
58146,355840,True,keepit1hunid,1,
58147,251570,True,keepit1hunid,1,
58148,412880,True,keepit1hunid,1,
58149,230410,True,keepit1hunid,1,
58150,4000,True,keepit1hunid,1,
58151,91310,True,keepit1hunid,2,"September 5, 2015"
58152,346110,True,keepit1hunid,1,"August 27, 2015"
58153,291480,True,keepit1hunid,1,"August 27, 2015"
58154,17410,True,keepit1hunid,2,"March 29, 2014"
58155,440,True,76561198111304638,1,"September 14, 2014"
58156,316010,False,How51,0,"July 31, 2015"
58157,221100,True,76561198111408621,2,"June 21, 2014"
58158,224260,True,76561198111410893,1,"December 12, 2013"
58159,218230,True,76561198111410893,1,"December 9, 2013"
58160,440,True,76561198111410893,2,"December 8, 2013"
58161,10180,True,Obey_Marko,2,"August 2, 2014"
58162,570,True,Obey_Marko,1,"August 2, 2014"
58163,105600,True,76561198111542788,2,"December 31, 2013"
58164,211820,True,76561198111652472,1,"April 3, 2014"
58165,440,True,76561198111679836,1,"December 19, 2013"
58166,250320,True,TOMWAR1,1,"February 7, 2014"
58167,7670,True,TOMWAR1,1,"July 18, 2014"
58168,72850,True,TOMWAR1,1,"December 25, 2013"
58169,440,True,lp_ricco,1,"April 28, 2015"
58170,250400,True,lp_ricco,1,"June 18, 2015"
58171,1250,True,lp_ricco,1,"December 12, 2014"
58172,550,True,lp_ricco,1,"March 19, 2015"
58173,20920,True,lp_ricco,1,"February 19, 2014"
58174,241640,True,76561198111954979,1,"September 6, 2014"
58175,570,True,76561198111954979,1,"April 29, 2014"
58176,269390,True,76561198111954979,1,"April 17, 2014"
58177,386360,True,76561198111978125,1,"September 9, 2015"
58178,304050,True,76561198111978125,2,"July 19, 2015"
58179,261180,True,76561198111978125,1,"November 8, 2014"
58180,264360,False,76561198111978125,0,"July 14, 2014"
58181,212800,False,76561198111978125,2,"January 23, 2014"
